Hooker 2015-05-02 16:56:15.472964 |      MouseMoveHooker |           NSMouseMoved | y=256.81640625 x=592.4453125
Hooker 2015-05-02 16:56:15.488515 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=602.8671875
Hooker 2015-05-02 16:57:04.168726 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=597.65625
Hooker 2015-05-02 16:57:04.183191 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=597.65625
Hooker 2015-05-02 16:57:04.196229 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=593.48828125
Hooker 2015-05-02 16:57:04.214839 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=589.31640625
Hooker 2015-05-02 16:57:04.232514 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=585.1484375
Hooker 2015-05-02 16:57:04.248893 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=580.98046875
Hooker 2015-05-02 16:57:04.267122 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=578.203125
Hooker 2015-05-02 16:57:04.284354 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=576.1171875
Hooker 2015-05-02 16:57:04.302000 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=575.07421875
Hooker 2015-05-02 16:57:04.319806 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=572.9921875
Hooker 2015-05-02 16:57:04.338414 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=571.94921875
Hooker 2015-05-02 16:57:04.354381 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=570.90625
Hooker 2015-05-02 16:57:04.369561 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=570.2109375
Hooker 2015-05-02 16:57:04.394474 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=569.16796875
Hooker 2015-05-02 16:57:04.412050 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=567.78125
Hooker 2015-05-02 16:57:10.900439 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=565.78125
Hooker 2015-05-02 16:57:10.916262 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=562.65234375
Hooker 2015-05-02 16:57:10.934364 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=560.5703125
Hooker 2015-05-02 16:57:10.952864 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=557.44140625
Hooker 2015-05-02 16:57:10.968853 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=555.359375
Hooker 2015-05-02 16:57:10.983200 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=553.2734375
Hooker 2015-05-02 16:57:11.004012 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=551.8828125
Hooker 2015-05-02 16:57:11.019845 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=550.84375
Hooker 2015-05-02 16:57:11.037495 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=549.80078125
Hooker 2015-05-02 16:57:11.057529 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=547.71484375
Hooker 2015-05-02 16:57:11.071173 |      MouseMoveHooker |           NSMouseMoved | y=264.45703125 x=546.328125
Hooker 2015-05-02 16:57:11.089984 |      MouseMoveHooker |           NSMouseMoved | y=263.4140625 x=544.2421875
Hooker 2015-05-02 16:57:11.107636 |      MouseMoveHooker |           NSMouseMoved | y=263.4140625 x=542.15625
Hooker 2015-05-02 16:57:11.125670 |      MouseMoveHooker |           NSMouseMoved | y=263.4140625 x=541.1171875
Hooker 2015-05-02 16:57:11.143425 |      MouseMoveHooker |           NSMouseMoved | y=263.4140625 x=540.421875
Hooker 2015-05-02 16:57:11.168160 |      MouseMoveHooker |           NSMouseMoved | y=263.4140625 x=539.7265625
Hooker 2015-05-02 16:57:11.197925 |      MouseMoveHooker |           NSMouseMoved | y=263.4140625 x=539.03125
Hooker 2015-05-02 16:57:11.221845 |      MouseMoveHooker |           NSMouseMoved | y=263.4140625 x=538.3359375
Hooker 2015-05-02 16:57:11.253395 |      MouseMoveHooker |           NSMouseMoved | y=263.4140625 x=537.640625
Hooker 2015-05-02 16:57:41.988269 |         ScreenHooker |           NSMouseMoved | name= h=22.0 y=0.0 w=26.0 owner=Google Chrome x=842.0
Hooker 2015-05-02 16:57:41.988372 |      MouseMoveHooker |           NSMouseMoved | y=263.4140625 x=536.640625
Hooker 2015-05-02 16:57:42.001856 |      MouseMoveHooker |           NSMouseMoved | y=258.203125 x=529.34765625
Hooker 2015-05-02 16:57:42.017805 |      MouseMoveHooker |           NSMouseMoved | y=255.078125 x=521.0078125
Hooker 2015-05-02 16:57:42.035493 |      MouseMoveHooker |           NSMouseMoved | y=252.9921875 x=510.58984375
Hooker 2015-05-02 16:57:42.050888 |      MouseMoveHooker |           NSMouseMoved | y=252.9921875 x=484.53515625
Hooker 2015-05-02 16:57:42.068751 |      MouseMoveHooker |           NSMouseMoved | y=260.2890625 x=444.93359375
Hooker 2015-05-02 16:57:42.087037 |      MouseMoveHooker |           NSMouseMoved | y=279.046875 x=390.73828125
Hooker 2015-05-02 16:57:42.105111 |      MouseMoveHooker |           NSMouseMoved | y=298.5 x=335.15625
Hooker 2015-05-02 16:57:42.143837 |      MouseMoveHooker |           NSMouseMoved | y=336.01953125 x=268.4609375
Hooker 2015-05-02 16:57:42.159771 |      MouseMoveHooker |           NSMouseMoved | y=350.609375 x=252.828125
Hooker 2015-05-02 16:57:42.171233 |      MouseMoveHooker |           NSMouseMoved | y=364.15625 x=242.40625
Hooker 2015-05-02 16:57:42.314117 |      MouseMoveHooker |           NSMouseMoved | y=364.15625 x=249.40625
Hooker 2015-05-02 16:57:42.330587 |      MouseMoveHooker |           NSMouseMoved | y=364.15625 x=253.57421875
Hooker 2015-05-02 16:57:42.346867 |      MouseMoveHooker |           NSMouseMoved | y=365.19921875 x=254.6171875
Hooker 2015-05-02 16:57:42.362973 |      MouseMoveHooker |           NSMouseMoved | y=366.2421875 x=254.6171875
Hooker 2015-05-02 16:57:42.385013 |      MouseMoveHooker |           NSMouseMoved | y=372.49609375 x=243.15234375
Hooker 2015-05-02 16:57:42.395985 |      MouseMoveHooker |           NSMouseMoved | y=396.1171875 x=202.85546875
Hooker 2015-05-02 16:57:42.426808 |      MouseMoveHooker |           NSMouseMoved | y=482.6171875 x=109.0625
Hooker 2015-05-02 16:57:42.436677 |      MouseMoveHooker |           NSMouseMoved | y=482.6171875 x=109.0625
Hooker 2015-05-02 16:57:42.454073 |      MouseMoveHooker |           NSMouseMoved | y=499.2890625 x=95.51171875
Hooker 2015-05-02 16:57:42.470332 |      MouseMoveHooker |           NSMouseMoved | y=511.796875 x=85.08984375
Hooker 2015-05-02 16:57:42.486508 |      MouseMoveHooker |           NSMouseMoved | y=519.796875 x=77.08984375
Hooker 2015-05-02 16:57:42.684460 |    MouseButtonHooker |        NSLeftMouseDown | y=519.796875 x=77.08984375
Hooker 2015-05-02 16:57:42.701500 |    MouseButtonHooker |          NSLeftMouseUp | y=519.796875 x=77.08984375
Hooker 2015-05-02 16:57:43.099121 |      MouseMoveHooker |           NSMouseMoved | y=519.796875 x=86.08984375
Hooker 2015-05-02 16:57:43.112813 |      MouseMoveHooker |           NSMouseMoved | y=523.96484375 x=110.0625
Hooker 2015-05-02 16:57:43.129552 |      MouseMoveHooker |           NSMouseMoved | y=529.17578125 x=145.49609375
Hooker 2015-05-02 16:57:43.147111 |      MouseMoveHooker |           NSMouseMoved | y=538.5546875 x=227.82421875
Hooker 2015-05-02 16:57:43.165303 |      MouseMoveHooker |           NSMouseMoved | y=543.765625 x=294.5234375
Hooker 2015-05-02 16:57:43.182003 |      MouseMoveHooker |           NSMouseMoved | y=546.89453125 x=376.85546875
Hooker 2015-05-02 16:57:43.198873 |      MouseMoveHooker |           NSMouseMoved | y=547.93359375 x=424.79296875
Hooker 2015-05-02 16:57:43.229952 |      MouseMoveHooker |           NSMouseMoved | y=547.93359375 x=468.75390625
Hooker 2015-05-02 16:57:43.239209 |      MouseMoveHooker |           NSMouseMoved | y=547.93359375 x=468.75390625
Hooker 2015-05-02 16:57:45.659802 |      MouseMoveHooker |           NSMouseMoved | y=548.93359375 x=468.75390625
Hooker 2015-05-02 16:57:45.674523 |      MouseMoveHooker |           NSMouseMoved | y=553.10546875 x=470.8359375
Hooker 2015-05-02 16:57:45.691380 |      MouseMoveHooker |           NSMouseMoved | y=562.484375 x=476.046875
Hooker 2015-05-02 16:57:45.715616 |      MouseMoveHooker |           NSMouseMoved | y=582.28515625 x=489.59765625
Hooker 2015-05-02 16:57:45.731349 |      MouseMoveHooker |           NSMouseMoved | y=607.296875 x=508.35546875
Hooker 2015-05-02 16:57:45.742557 |      MouseMoveHooker |           NSMouseMoved | y=656.27734375 x=550.04296875
Hooker 2015-05-02 16:57:45.764129 |      MouseMoveHooker |           NSMouseMoved | y=695.87890625 x=591.03125
Hooker 2015-05-02 16:57:45.780040 |      MouseMoveHooker |           NSMouseMoved | y=733.3984375 x=640.015625
Hooker 2015-05-02 16:57:45.797703 |      MouseMoveHooker |           NSMouseMoved | y=754.2421875 x=674.40625
Hooker 2015-05-02 16:57:45.813116 |      MouseMoveHooker |           NSMouseMoved | y=775.08203125 x=711.921875
Hooker 2015-05-02 16:57:45.834066 |      MouseMoveHooker |           NSMouseMoved | y=789.67578125 x=737.9765625
Hooker 2015-05-02 16:57:45.843898 |      MouseMoveHooker |           NSMouseMoved | y=796.96875 x=750.484375
Hooker 2015-05-02 16:57:45.863098 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=758.8203125
Hooker 2015-05-02 16:57:46.050574 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=760.8203125
Hooker 2015-05-02 16:57:46.067169 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=766.03125
Hooker 2015-05-02 16:57:46.084355 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=772.28515625
Hooker 2015-05-02 16:57:46.101663 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=784.7890625
Hooker 2015-05-02 16:57:46.119197 |      MouseMoveHooker |           NSMouseMoved | y=795.83203125 x=793.12890625
Hooker 2015-05-02 16:57:46.136749 |      MouseMoveHooker |           NSMouseMoved | y=789.58203125 x=802.5078125
Hooker 2015-05-02 16:57:46.153943 |      MouseMoveHooker |           NSMouseMoved | y=785.41015625 x=806.67578125
Hooker 2015-05-02 16:57:46.171553 |      MouseMoveHooker |           NSMouseMoved | y=781.2421875 x=809.80078125
Hooker 2015-05-02 16:57:46.185929 |      MouseMoveHooker |           NSMouseMoved | y=778.1171875 x=810.84375
Hooker 2015-05-02 16:57:46.204895 |      MouseMoveHooker |           NSMouseMoved | y=773.94921875 x=811.88671875
Hooker 2015-05-02 16:57:46.223871 |      MouseMoveHooker |           NSMouseMoved | y=771.86328125 x=811.88671875
Hooker 2015-05-02 16:57:46.239242 |      MouseMoveHooker |           NSMouseMoved | y=769.0859375 x=811.88671875
Hooker 2015-05-02 16:57:46.257470 |      MouseMoveHooker |           NSMouseMoved | y=765.95703125 x=810.84375
Hooker 2015-05-02 16:57:46.272606 |      MouseMoveHooker |           NSMouseMoved | y=763.875 x=809.80078125
Hooker 2015-05-02 16:57:46.291740 |      MouseMoveHooker |           NSMouseMoved | y=761.7890625 x=809.80078125
Hooker 2015-05-02 16:57:46.308713 |      MouseMoveHooker |           NSMouseMoved | y=759.70703125 x=809.80078125
Hooker 2015-05-02 16:57:46.325689 |      MouseMoveHooker |           NSMouseMoved | y=758.31640625 x=809.80078125
Hooker 2015-05-02 16:57:46.342149 |      MouseMoveHooker |           NSMouseMoved | y=757.2734375 x=809.80078125
Hooker 2015-05-02 16:57:46.415320 |      MouseMoveHooker |           NSMouseMoved | y=757.2734375 x=812.88671875
Hooker 2015-05-02 16:57:46.423004 |      MouseMoveHooker |           NSMouseMoved | y=757.2734375 x=812.88671875
Hooker 2015-05-02 16:57:46.441596 |      MouseMoveHooker |           NSMouseMoved | y=757.2734375 x=816.01171875
Hooker 2015-05-02 16:57:46.456880 |      MouseMoveHooker |           NSMouseMoved | y=756.23046875 x=818.09765625
Hooker 2015-05-02 16:57:46.473766 |      MouseMoveHooker |           NSMouseMoved | y=756.23046875 x=820.18359375
Hooker 2015-05-02 16:57:46.490653 |      MouseMoveHooker |           NSMouseMoved | y=756.23046875 x=824.3515625
Hooker 2015-05-02 16:57:46.506757 |      MouseMoveHooker |           NSMouseMoved | y=756.23046875 x=829.5625
Hooker 2015-05-02 16:57:46.523231 |      MouseMoveHooker |           NSMouseMoved | y=755.1875 x=834.7734375
Hooker 2015-05-02 16:57:46.540231 |      MouseMoveHooker |           NSMouseMoved | y=754.1484375 x=838.94140625
Hooker 2015-05-02 16:57:46.556947 |      MouseMoveHooker |           NSMouseMoved | y=753.10546875 x=843.109375
Hooker 2015-05-02 16:57:46.574156 |      MouseMoveHooker |           NSMouseMoved | y=753.10546875 x=844.109375
Hooker 2015-05-02 16:57:46.733996 |    MouseButtonHooker |        NSLeftMouseDown | y=753.10546875 x=844.109375
Hooker 2015-05-02 16:57:46.754029 |    MouseButtonHooker |          NSLeftMouseUp | y=753.10546875 x=844.109375
Hooker 2015-05-02 16:57:52.598105 |      MouseMoveHooker |           NSMouseMoved | y=753.10546875 x=844.8046875
Hooker 2015-05-02 16:57:52.613075 |      MouseMoveHooker |           NSMouseMoved | y=755.1875 x=850.36328125
Hooker 2015-05-02 16:57:52.632899 |      MouseMoveHooker |           NSMouseMoved | y=760.3984375 x=858.69921875
Hooker 2015-05-02 16:57:52.649136 |      MouseMoveHooker |           NSMouseMoved | y=767.6953125 x=868.078125
Hooker 2015-05-02 16:57:52.665548 |      MouseMoveHooker |           NSMouseMoved | y=774.64453125 x=874.33203125
Hooker 2015-05-02 16:57:52.685841 |      MouseMoveHooker |           NSMouseMoved | y=784.0234375 x=878.5
Hooker 2015-05-02 16:57:52.701959 |      MouseMoveHooker |           NSMouseMoved | y=794.4453125 x=883.7109375
Hooker 2015-05-02 16:57:52.716809 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=886.83984375
Hooker 2015-05-02 16:57:52.735334 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=888.921875
Hooker 2015-05-02 16:57:52.753311 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=893.08984375
Hooker 2015-05-02 16:57:52.770066 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=897.2578125
Hooker 2015-05-02 16:57:52.784739 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=902.46875
Hooker 2015-05-02 16:57:52.803645 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=907.6796875
Hooker 2015-05-02 16:57:52.821281 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=912.890625
Hooker 2015-05-02 16:57:52.837090 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=923.3125
Hooker 2015-05-02 16:57:52.856439 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=936.86328125
Hooker 2015-05-02 16:57:52.873263 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=953.53515625
Hooker 2015-05-02 16:57:52.888030 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=966.04296875
Hooker 2015-05-02 16:57:52.906811 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=976.46484375
Hooker 2015-05-02 16:57:52.924395 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=985.49609375
Hooker 2015-05-02 16:57:52.942430 |      MouseMoveHooker |           NSMouseMoved | y=800.0 x=989.6640625
Hooker 2015-05-02 16:57:52.959030 |      MouseMoveHooker |           NSMouseMoved | y=798.9609375 x=990.70703125
Hooker 2015-05-02 16:57:52.974061 |      MouseMoveHooker |           NSMouseMoved | y=792.70703125 x=990.70703125
Hooker 2015-05-02 16:57:52.990003 |      MouseMoveHooker |           NSMouseMoved | y=784.37109375 x=990.70703125
Hooker 2015-05-02 16:57:53.009900 |      MouseMoveHooker |           NSMouseMoved | y=772.90625 x=986.5390625
Hooker 2015-05-02 16:57:53.027224 |      MouseMoveHooker |           NSMouseMoved | y=763.52734375 x=981.328125
Hooker 2015-05-02 16:57:53.044062 |      MouseMoveHooker |           NSMouseMoved | y=755.1875 x=976.1171875
Hooker 2015-05-02 16:57:53.059982 |      MouseMoveHooker |           NSMouseMoved | y=751.01953125 x=972.640625
Hooker 2015-05-02 16:57:53.078347 |      MouseMoveHooker |           NSMouseMoved | y=747.89453125 x=969.515625
Hooker 2015-05-02 16:57:53.093415 |      MouseMoveHooker |           NSMouseMoved | y=746.8515625 x=966.390625
Hooker 2015-05-02 16:57:53.112095 |      MouseMoveHooker |           NSMouseMoved | y=745.80859375 x=964.3046875
Hooker 2015-05-02 16:57:53.130413 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=962.22265625
Hooker 2015-05-02 16:57:53.146868 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=960.13671875
Hooker 2015-05-02 16:57:53.163894 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=957.01171875
Hooker 2015-05-02 16:57:53.182092 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=953.8828125
Hooker 2015-05-02 16:57:53.198785 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=949.71484375
Hooker 2015-05-02 16:57:53.215774 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=946.58984375
Hooker 2015-05-02 16:57:53.230988 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=943.80859375
Hooker 2015-05-02 16:57:53.250180 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=940.68359375
Hooker 2015-05-02 16:57:53.265644 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=938.59765625
Hooker 2015-05-02 16:57:53.282856 |      MouseMoveHooker |           NSMouseMoved | y=745.11328125 x=935.47265625
Hooker 2015-05-02 16:57:53.299585 |      MouseMoveHooker |           NSMouseMoved | y=746.15625 x=933.38671875
Hooker 2015-05-02 16:57:53.316217 |      MouseMoveHooker |           NSMouseMoved | y=746.15625 x=932.69140625
Hooker 2015-05-02 16:57:53.333753 |      MouseMoveHooker |           NSMouseMoved | y=746.15625 x=931.65234375
Hooker 2015-05-02 16:57:53.350232 |      MouseMoveHooker |           NSMouseMoved | y=746.15625 x=930.65234375
Hooker 2015-05-02 16:57:54.063443 |      MouseMoveHooker |           NSMouseMoved | y=746.15625 x=929.95703125
Hooker 2015-05-02 16:57:54.078082 |      MouseMoveHooker |           NSMouseMoved | y=741.98828125 x=925.7890625
Hooker 2015-05-02 16:57:54.095386 |      MouseMoveHooker |           NSMouseMoved | y=737.8203125 x=919.53515625
Hooker 2015-05-02 16:57:54.113124 |      MouseMoveHooker |           NSMouseMoved | y=732.609375 x=912.23828125
Hooker 2015-05-02 16:57:54.132234 |      MouseMoveHooker |           NSMouseMoved | y=727.3984375 x=903.90234375
Hooker 2015-05-02 16:57:54.149872 |      MouseMoveHooker |           NSMouseMoved | y=721.14453125 x=892.4375
Hooker 2015-05-02 16:57:54.166659 |      MouseMoveHooker |           NSMouseMoved | y=714.890625 x=880.97265625
Hooker 2015-05-02 16:57:54.182375 |      MouseMoveHooker |           NSMouseMoved | y=709.3359375 x=868.46875
Hooker 2015-05-02 16:57:54.200743 |      MouseMoveHooker |           NSMouseMoved | y=706.20703125 x=857.00390625
Hooker 2015-05-02 16:57:54.216278 |      MouseMoveHooker |           NSMouseMoved | y=704.125 x=850.75
Hooker 2015-05-02 16:57:54.232379 |      MouseMoveHooker |           NSMouseMoved | y=703.4296875 x=845.1953125
Hooker 2015-05-02 16:57:54.250222 |      MouseMoveHooker |           NSMouseMoved | y=702.38671875 x=842.06640625
Hooker 2015-05-02 16:57:54.445806 |      MouseMoveHooker |           NSMouseMoved | y=702.38671875 x=839.06640625
Hooker 2015-05-02 16:57:54.462549 |      MouseMoveHooker |           NSMouseMoved | y=702.38671875 x=827.60546875
Hooker 2015-05-02 16:57:54.478715 |      MouseMoveHooker |           NSMouseMoved | y=702.38671875 x=808.84375
Hooker 2015-05-02 16:57:54.496385 |      MouseMoveHooker |           NSMouseMoved | y=702.38671875 x=782.7890625
Hooker 2015-05-02 16:57:54.512134 |      MouseMoveHooker |           NSMouseMoved | y=702.38671875 x=752.56640625
Hooker 2015-05-02 16:57:54.529497 |      MouseMoveHooker |           NSMouseMoved | y=703.4296875 x=730.68359375
Hooker 2015-05-02 16:57:54.549708 |      MouseMoveHooker |           NSMouseMoved | y=703.4296875 x=705.671875
Hooker 2015-05-02 16:57:54.564464 |      MouseMoveHooker |           NSMouseMoved | y=703.4296875 x=685.87109375
Hooker 2015-05-02 16:57:54.581727 |      MouseMoveHooker |           NSMouseMoved | y=703.4296875 x=675.44921875
Hooker 2015-05-02 16:57:54.598149 |      MouseMoveHooker |           NSMouseMoved | y=701.34375 x=669.1953125
Hooker 2015-05-02 16:57:54.840470 |      MouseMoveHooker |           NSMouseMoved | y=701.34375 x=667.109375
Hooker 2015-05-02 16:57:54.855536 |      MouseMoveHooker |           NSMouseMoved | y=701.34375 x=662.94140625
Hooker 2015-05-02 16:57:54.874239 |      MouseMoveHooker |           NSMouseMoved | y=701.34375 x=657.73046875
Hooker 2015-05-02 16:57:54.891402 |      MouseMoveHooker |           NSMouseMoved | y=704.46875 x=651.4765625
Hooker 2015-05-02 16:57:54.909775 |      MouseMoveHooker |           NSMouseMoved | y=710.02734375 x=643.8359375
Hooker 2015-05-02 16:57:54.924094 |      MouseMoveHooker |           NSMouseMoved | y=717.32421875 x=636.5390625
Hooker 2015-05-02 16:57:54.942256 |      MouseMoveHooker |           NSMouseMoved | y=723.578125 x=630.2890625
Hooker 2015-05-02 16:57:54.958843 |      MouseMoveHooker |           NSMouseMoved | y=728.7890625 x=627.16015625
Hooker 2015-05-02 16:57:54.976851 |      MouseMoveHooker |           NSMouseMoved | y=731.9140625 x=624.03515625
Hooker 2015-05-02 16:57:54.992562 |      MouseMoveHooker |           NSMouseMoved | y=732.95703125 x=622.9921875
Hooker 2015-05-02 16:57:55.213048 |    MouseButtonHooker |        NSLeftMouseDown | y=732.95703125 x=622.9921875
Hooker 2015-05-02 16:57:55.230137 |    MouseButtonHooker |          NSLeftMouseUp | y=732.95703125 x=622.9921875
Hooker 2015-05-02 16:58:05.731078 |      MouseMoveHooker |           NSMouseMoved | y=731.9140625 x=616.046875
Hooker 2015-05-02 16:58:05.740598 |      MouseMoveHooker |           NSMouseMoved | y=731.9140625 x=616.046875
Hooker 2015-05-02 16:58:05.755150 |      MouseMoveHooker |           NSMouseMoved | y=727.74609375 x=607.70703125
Hooker 2015-05-02 16:58:05.772012 |      MouseMoveHooker |           NSMouseMoved | y=717.32421875 x=586.86328125
Hooker 2015-05-02 16:58:05.787561 |      MouseMoveHooker |           NSMouseMoved | y=701.69140625 x=563.9375
Hooker 2015-05-02 16:58:05.804142 |      MouseMoveHooker |           NSMouseMoved | y=686.40625 x=542.3984375
Hooker 2015-05-02 16:58:05.821501 |      MouseMoveHooker |           NSMouseMoved | y=667.6484375 x=519.47265625
Hooker 2015-05-02 16:58:05.837442 |      MouseMoveHooker |           NSMouseMoved | y=653.05859375 x=500.7109375
Hooker 2015-05-02 16:58:05.855131 |      MouseMoveHooker |           NSMouseMoved | y=638.46875 x=484.0390625
Hooker 2015-05-02 16:58:05.871198 |      MouseMoveHooker |           NSMouseMoved | y=631.171875 x=474.66015625
Hooker 2015-05-02 16:58:05.888155 |      MouseMoveHooker |           NSMouseMoved | y=624.91796875 x=467.36328125
Hooker 2015-05-02 16:58:05.910633 |      MouseMoveHooker |           NSMouseMoved | y=622.91796875 x=464.36328125
Hooker 2015-05-02 16:58:06.133065 |      MouseMoveHooker |           NSMouseMoved | y=621.91796875 x=464.36328125
Hooker 2015-05-02 16:58:06.155366 |      MouseMoveHooker |           NSMouseMoved | y=614.625 x=458.109375
Hooker 2015-05-02 16:58:06.169690 |      MouseMoveHooker |           NSMouseMoved | y=591.6953125 x=442.4765625
Hooker 2015-05-02 16:58:06.187806 |      MouseMoveHooker |           NSMouseMoved | y=562.515625 x=424.76171875
Hooker 2015-05-02 16:58:06.204794 |      MouseMoveHooker |           NSMouseMoved | y=526.0390625 x=406.00390625
Hooker 2015-05-02 16:58:06.231499 |      MouseMoveHooker |           NSMouseMoved | y=467.6796875 x=375.78125
Hooker 2015-05-02 16:58:06.238908 |      MouseMoveHooker |           NSMouseMoved | y=467.6796875 x=375.78125
Hooker 2015-05-02 16:58:06.251572 |      MouseMoveHooker |           NSMouseMoved | y=451.00390625 x=366.40234375
Hooker 2015-05-02 16:58:06.271853 |      MouseMoveHooker |           NSMouseMoved | y=436.4140625 x=360.1484375
Hooker 2015-05-02 16:58:06.292068 |      MouseMoveHooker |           NSMouseMoved | y=425.9921875 x=357.01953125
Hooker 2015-05-02 16:58:06.539463 |      MouseMoveHooker |           NSMouseMoved | y=423.9921875 x=357.01953125
Hooker 2015-05-02 16:58:06.553391 |      MouseMoveHooker |           NSMouseMoved | y=404.19140625 x=349.7265625
Hooker 2015-05-02 16:58:06.567183 |      MouseMoveHooker |           NSMouseMoved | y=372.92578125 x=338.26171875
Hooker 2015-05-02 16:58:06.584046 |      MouseMoveHooker |           NSMouseMoved | y=305.1875 x=314.29296875
Hooker 2015-05-02 16:58:06.601158 |      MouseMoveHooker |           NSMouseMoved | y=248.91015625 x=295.53515625
Hooker 2015-05-02 16:58:06.617968 |      MouseMoveHooker |           NSMouseMoved | y=185.33984375 x=273.6484375
Hooker 2015-05-02 16:58:06.635488 |      MouseMoveHooker |           NSMouseMoved | y=149.90625 x=259.75390625
Hooker 2015-05-02 16:58:06.651905 |      MouseMoveHooker |           NSMouseMoved | y=131.14453125 x=251.4140625
Hooker 2015-05-02 16:58:06.668920 |      MouseMoveHooker |           NSMouseMoved | y=118.640625 x=246.203125
Hooker 2015-05-02 16:58:06.686852 |      MouseMoveHooker |           NSMouseMoved | y=114.640625 x=244.203125
Hooker 2015-05-02 16:58:06.888334 |      MouseMoveHooker |           NSMouseMoved | y=111.640625 x=244.203125
Hooker 2015-05-02 16:58:06.905586 |      MouseMoveHooker |           NSMouseMoved | y=70.99609375 x=243.1640625
Hooker 2015-05-02 16:58:06.923045 |      MouseMoveHooker |           NSMouseMoved | y=15.76171875 x=238.9921875
Hooker 2015-05-02 16:58:06.939859 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=238.9921875
Hooker 2015-05-02 16:58:06.956949 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=238.9921875
Hooker 2015-05-02 16:58:06.974583 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=238.9921875
Hooker 2015-05-02 16:58:06.992133 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=238.9921875
Hooker 2015-05-02 16:58:07.009536 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=238.9921875
Hooker 2015-05-02 16:58:07.534764 |      MouseMoveHooker |           NSMouseMoved | y=1.04296875 x=238.9921875
Hooker 2015-05-02 16:58:07.551660 |      MouseMoveHooker |           NSMouseMoved | y=6.25390625 x=238.9921875
Hooker 2015-05-02 16:58:07.568965 |      MouseMoveHooker |           NSMouseMoved | y=13.55078125 x=241.078125
Hooker 2015-05-02 16:58:07.586010 |      MouseMoveHooker |           NSMouseMoved | y=20.84375 x=245.24609375
Hooker 2015-05-02 16:58:07.602695 |      MouseMoveHooker |           NSMouseMoved | y=26.40234375 x=248.02734375
Hooker 2015-05-02 16:58:07.619628 |      MouseMoveHooker |           NSMouseMoved | y=30.5703125 x=251.15234375
