2015-05-02 16:52:04.039395 |      pam_link_survey
2015-05-02 16:52:14.043061 |        Google Chrome
2015-05-02 16:52:24.044207 |        Google Chrome
2015-05-02 16:52:34.048562 |        Google Chrome
2015-05-02 16:52:44.052921 |        Google Chrome
2015-05-02 16:52:54.054354 |        Google Chrome
2015-05-02 16:53:04.057170 |        Google Chrome
2015-05-02 16:53:14.060847 |        Google Chrome
2015-05-02 16:53:24.067028 |        Google Chrome
2015-05-02 16:53:34.071797 |        Google Chrome
2015-05-02 16:53:44.076722 |        Google Chrome
2015-05-02 16:53:54.079644 |        Google Chrome
2015-05-02 16:54:04.088555 |        Google Chrome
2015-05-02 16:54:14.091233 |        Google Chrome
2015-05-02 16:54:24.093764 |        Google Chrome
2015-05-02 16:54:34.097992 |        Google Chrome
2015-05-02 16:54:44.102230 |        Google Chrome
2015-05-02 16:54:54.104510 |        Google Chrome
2015-05-02 16:55:04.108595 |        Google Chrome
2015-05-02 16:55:14.111741 |        Google Chrome
2015-05-02 16:55:24.117859 |        Google Chrome
2015-05-02 16:55:34.120095 |        Google Chrome
2015-05-02 16:55:44.125399 |        Google Chrome
2015-05-02 16:55:54.131107 |        Google Chrome
2015-05-02 16:56:04.135823 |        Google Chrome
2015-05-02 16:56:14.139297 |        Google Chrome
2015-05-02 16:56:24.145475 |                iTerm
2015-05-02 16:56:34.151644 |                iTerm
2015-05-02 16:56:44.152703 |                iTerm
2015-05-02 16:56:54.158078 |                iTerm
2015-05-02 16:57:04.160015 |                iTerm
2015-05-02 16:57:14.164783 |                iTerm
2015-05-02 16:57:24.170964 |                iTerm
2015-05-02 16:57:34.173290 |                iTerm
2015-05-02 16:57:44.179415 |        Google Chrome
2015-05-02 16:57:54.180210 |        Google Chrome
2015-05-02 16:58:04.182947 |        Google Chrome
2015-05-02 16:58:14.188922 |   System Preferences
2015-05-02 16:58:24.189726 |        SecurityAgent
2015-05-02 16:58:34.191210 |        Google Chrome
2015-05-02 16:58:44.195175 |        Google Chrome
2015-05-02 16:58:54.200668 |        Google Chrome
2015-05-02 16:59:04.203237 |        Google Chrome
2015-05-02 16:59:14.208867 |        Google Chrome
2015-05-02 16:59:24.210051 |        Google Chrome
2015-05-02 16:59:34.214839 |        Google Chrome
2015-05-02 16:59:44.219520 |        Google Chrome
2015-05-02 16:59:54.220178 |        Google Chrome
2015-05-02 17:00:04.226340 |                iTerm
2015-05-02 17:00:14.227984 |                iTerm
2015-05-02 17:00:24.230891 |                iTerm
2015-05-02 17:00:34.236096 |   System Preferences
2015-05-02 17:00:44.238967 |   System Preferences
2015-05-02 17:00:54.244967 |                iTerm
2015-05-02 17:01:04.246342 |                iTerm
2015-05-02 17:01:14.249003 |                iTerm
2015-05-02 17:01:24.255183 |                iTerm
2015-05-02 17:01:34.256610 |                iTerm
2015-05-02 17:01:44.262775 |                iTerm
2015-05-02 17:01:54.263461 |                iTerm
2015-05-02 17:02:04.264267 |                iTerm
2015-05-02 17:02:14.267610 |                iTerm
2015-05-02 17:02:24.270400 |                iTerm
2015-05-02 17:02:34.271486 |      pam_link_survey
2015-05-02 17:02:44.277155 |        Google Chrome
2015-05-02 17:02:54.282493 |        Google Chrome
2015-05-02 17:03:04.285623 |        Google Chrome
2015-05-02 17:03:14.291745 |                iTerm
2015-05-02 17:03:24.297069 |      pam_link_survey
2015-05-02 17:03:34.299422 |                iTerm
2015-05-02 17:03:44.305509 |                iTerm
2015-05-02 17:03:54.306683 |            osascript
2015-05-02 17:04:04.307785 |        Google Chrome
2015-05-02 17:04:14.309547 |        Google Chrome
2015-05-02 17:04:24.312009 |        Google Chrome
2015-05-02 17:04:34.315619 |                iTerm
2015-05-02 17:04:44.318339 |                iTerm
2015-05-02 17:04:54.324519 |                iTerm
2015-05-02 17:05:04.325704 |                iTerm
2015-05-02 17:05:14.331976 |                iTerm
2015-05-02 17:05:24.334350 |                iTerm
2015-05-02 17:05:34.340489 |                iTerm
2015-05-02 17:05:44.346649 |                iTerm
2015-05-02 17:05:54.349787 |                iTerm
2015-05-02 17:06:04.355964 |                iTerm
2015-05-02 17:06:14.356610 |                iTerm
2015-05-02 17:06:24.361315 |                iTerm
2015-05-02 17:06:34.367527 |                iTerm
2015-05-02 17:06:44.373656 |            osascript
2015-05-02 17:06:54.378830 |      pam_link_survey
2015-05-02 17:07:04.382450 |        Script Editor
2015-05-02 17:07:14.384107 |                iTerm
2015-05-02 17:07:24.389836 |                iTerm
2015-05-02 17:07:34.395043 |                iTerm
2015-05-02 17:07:44.401034 |                iTerm
2015-05-02 17:07:54.403234 |   System Preferences
2015-05-02 17:08:04.404329 |                iTerm
2015-05-02 17:08:14.407920 |                iTerm
2015-05-02 17:08:24.412935 |                iTerm
2015-05-02 17:08:34.414430 |   System Preferences
2015-05-02 17:08:44.417493 |   System Preferences
