2015-05-02 16:49:46.223761 |   startup_foreground
2015-05-02 16:49:56.227584 |               Finder
2015-05-02 16:50:06.232880 |        Script Editor
2015-05-02 16:50:16.233590 |        Script Editor
2015-05-02 16:50:26.239767 |        Script Editor
2015-05-02 16:50:36.242783 |        Script Editor
2015-05-02 16:50:46.247263 |               Finder
2015-05-02 16:50:56.248471 |               Finder
2015-05-02 16:51:06.252449 |               Finder
2015-05-02 16:51:16.256552 |               Finder
2015-05-02 16:51:26.262005 |   System Preferences
2015-05-02 16:51:36.267930 |                iTerm
2015-05-02 16:51:46.270058 |                iTerm
2015-05-02 16:51:56.272328 |                iTerm
2015-05-02 16:52:06.275901 |      pam_link_survey
2015-05-02 16:52:16.277109 |        Google Chrome
2015-05-02 16:52:26.283196 |        Google Chrome
2015-05-02 16:52:36.286287 |        Google Chrome
2015-05-02 16:52:46.291733 |        Google Chrome
2015-05-02 16:52:56.297838 |        Google Chrome
2015-05-02 16:53:06.300500 |        Google Chrome
2015-05-02 16:53:16.305591 |        Google Chrome
2015-05-02 16:53:26.307623 |        Google Chrome
2015-05-02 16:53:36.310557 |        Google Chrome
2015-05-02 16:53:46.318041 |        Google Chrome
2015-05-02 16:53:56.323770 |        Google Chrome
2015-05-02 16:54:06.325696 |        Google Chrome
2015-05-02 16:54:16.331738 |        Google Chrome
2015-05-02 16:54:26.333578 |        Google Chrome
2015-05-02 16:54:36.338235 |        Google Chrome
2015-05-02 16:54:46.341583 |        Google Chrome
2015-05-02 16:54:56.346167 |        Google Chrome
2015-05-02 16:55:06.350609 |        Google Chrome
2015-05-02 16:55:16.353238 |        Google Chrome
2015-05-02 16:55:26.363783 |        Google Chrome
2015-05-02 16:55:36.364520 |        Google Chrome
2015-05-02 16:55:46.366592 |        Google Chrome
2015-05-02 16:55:56.368573 |        Google Chrome
2015-05-02 16:56:06.369909 |        Google Chrome
2015-05-02 16:56:16.370775 |                iTerm
2015-05-02 16:56:26.376351 |                iTerm
2015-05-02 16:56:36.379290 |                iTerm
2015-05-02 16:56:46.381825 |                iTerm
2015-05-02 16:56:56.382628 |                iTerm
2015-05-02 16:57:06.387559 |                iTerm
2015-05-02 16:57:16.391024 |                iTerm
2015-05-02 16:57:26.392307 |                iTerm
2015-05-02 16:57:36.397887 |                iTerm
2015-05-02 16:57:46.403802 |        Google Chrome
2015-05-02 16:57:56.407100 |        Google Chrome
2015-05-02 16:58:06.412194 |        Google Chrome
2015-05-02 16:58:16.417414 |   System Preferences
2015-05-02 16:58:26.420020 |   System Preferences
2015-05-02 16:58:36.424165 |        Google Chrome
2015-05-02 16:58:46.425382 |        Google Chrome
2015-05-02 16:58:56.428104 |        Google Chrome
2015-05-02 16:59:06.432947 |        Google Chrome
2015-05-02 16:59:16.434895 |        Google Chrome
2015-05-02 16:59:26.435906 |        Google Chrome
2015-05-02 16:59:36.440764 |        Google Chrome
2015-05-02 16:59:46.441704 |        Google Chrome
2015-05-02 16:59:56.443257 |        Google Chrome
2015-05-02 17:00:06.444958 |                iTerm
2015-05-02 17:00:16.448944 |                iTerm
2015-05-02 17:00:26.453667 |                iTerm
