2015-05-06 13:28:07.941528 |        System Events
2015-05-06 13:28:17.945242 |        Google Chrome
2015-05-06 13:28:27.949039 |        Google Chrome
2015-05-06 13:28:37.952344 |        Google Chrome
2015-05-06 13:28:47.957962 |        Google Chrome
2015-05-06 13:28:57.961322 |        Google Chrome
2015-05-06 13:29:07.965732 |        Google Chrome
2015-05-06 13:29:17.969241 |        Google Chrome
2015-05-06 13:29:27.972230 |        Google Chrome
2015-05-06 13:29:37.973968 |                iTerm
2015-05-06 13:29:47.978815 |               Finder
2015-05-06 13:29:57.985038 |                iTerm
2015-05-06 13:30:07.991187 |                iTerm
2015-05-06 13:30:17.995489 |                iTerm
2015-05-06 13:30:28.001663 |                iTerm
2015-05-06 13:30:38.005117 |                iTerm
2015-05-06 13:30:48.011257 |                iTerm
2015-05-06 13:30:58.011897 |                iTerm
2015-05-06 13:31:08.015375 |                iTerm
2015-05-06 13:31:18.018994 |                iTerm
2015-05-06 13:31:28.025144 |                iTerm
2015-05-06 13:31:38.029217 |                iTerm
2015-05-06 13:31:48.035372 |                iTerm
2015-05-06 13:31:58.039243 |                iTerm
2015-05-06 13:32:08.045386 |                iTerm
2015-05-06 13:32:18.046453 |                iTerm
2015-05-06 13:32:28.051749 |        Google Chrome
2015-05-06 13:32:38.053381 |        Google Chrome
2015-05-06 13:32:48.058905 |                iTerm
2015-05-06 13:32:58.063503 |                iTerm
2015-05-06 13:33:08.069144 |                iTerm
2015-05-06 13:33:18.075245 |                iTerm
2015-05-06 13:33:28.081397 |                iTerm
2015-05-06 13:33:38.085912 |                iTerm
2015-05-06 13:33:48.087199 |                iTerm
2015-05-06 13:33:58.090320 |                iTerm
2015-05-06 13:34:08.096389 |                iTerm
2015-05-06 13:34:18.097738 |                iTerm
2015-05-06 13:34:28.103893 |                iTerm
2015-05-06 13:34:38.105020 |        Google Chrome
2015-05-06 13:34:48.107848 |        Google Chrome
2015-05-06 13:34:58.113353 |        Google Chrome
2015-05-06 13:35:08.117012 |        Google Chrome
2015-05-06 13:35:18.122312 |        Google Chrome
2015-05-06 13:35:28.127106 |        Google Chrome
2015-05-06 13:35:38.132524 |        Google Chrome
2015-05-06 13:35:48.136318 |        Google Chrome
2015-05-06 13:35:58.141766 |        Google Chrome
2015-05-06 13:36:08.147300 |        Google Chrome
2015-05-06 13:36:18.151530 |        Google Chrome
2015-05-06 13:36:28.153133 |        Google Chrome
2015-05-06 13:36:38.158357 |        Google Chrome
2015-05-06 13:36:48.160273 |        Google Chrome
2015-05-06 13:36:58.162435 |        Google Chrome
2015-05-06 13:37:08.166573 |        Google Chrome
2015-05-06 13:37:18.172205 |        Google Chrome
2015-05-06 13:37:28.174177 |        Google Chrome
2015-05-06 13:37:38.177370 |        Google Chrome
2015-05-06 13:37:48.182936 |        Google Chrome
2015-05-06 13:37:58.186925 |        Google Chrome
2015-05-06 13:38:08.190178 |        Google Chrome
2015-05-06 13:38:18.193931 |        Google Chrome
2015-05-06 13:38:28.198120 |        Google Chrome
2015-05-06 13:38:38.203787 |        Google Chrome
2015-05-06 13:38:48.207567 |        Google Chrome
2015-05-06 13:38:58.213328 |        Google Chrome
2015-05-06 13:39:08.217898 |        Google Chrome
2015-05-06 13:39:18.224035 |        Google Chrome
2015-05-06 13:39:28.227402 |        Google Chrome
2015-05-06 13:39:38.233578 |        Google Chrome
2015-05-06 13:39:48.236444 |        Google Chrome
2015-05-06 13:39:58.242584 |        Google Chrome
2015-05-06 13:40:08.248684 |        Google Chrome
2015-05-06 13:40:18.250777 |        Google Chrome
2015-05-06 13:40:28.252498 |        Google Chrome
2015-05-06 13:40:38.258608 |        Google Chrome
2015-05-06 13:40:48.264745 |        Google Chrome
2015-05-06 13:40:58.270824 |        Google Chrome
2015-05-06 13:41:08.273139 |        Google Chrome
2015-05-06 13:41:18.279282 |        Google Chrome
2015-05-06 13:41:28.285415 |        Google Chrome
2015-05-06 13:41:38.291608 |        Google Chrome
2015-05-06 13:41:48.297832 |        Google Chrome
2015-05-06 13:41:58.303933 |        Google Chrome
2015-05-06 13:42:08.304799 |        Google Chrome
2015-05-06 13:42:18.308936 |        Google Chrome
2015-05-06 13:42:28.309576 |        Google Chrome
2015-05-06 13:42:38.310242 |        Google Chrome
2015-05-06 13:42:48.311554 |        Google Chrome
2015-05-06 13:42:58.312943 |        Google Chrome
2015-05-06 13:43:08.319145 |        Google Chrome
2015-05-06 13:43:18.324527 |        System Events
2015-05-06 13:43:28.326522 |        System Events
2015-05-06 13:43:38.327660 |        System Events
2015-05-06 13:43:48.331628 |        System Events
2015-05-06 13:43:58.332725 |        System Events
2015-05-06 13:44:08.333668 |        System Events
2015-05-06 13:44:18.334674 |        System Events
2015-05-06 13:44:28.339648 |        System Events
2015-05-06 13:44:38.350805 |        System Events
2015-05-06 13:44:48.352522 |        System Events
2015-05-06 13:44:58.355749 |        System Events
2015-05-06 13:45:08.362181 |        System Events
2015-05-06 13:45:18.365148 |        System Events
2015-05-06 13:45:28.368535 |        System Events
2015-05-06 13:45:38.378721 |        System Events
2015-05-06 13:45:48.389915 |        System Events
2015-05-06 13:45:58.396199 |        System Events
2015-05-06 13:46:08.400817 |        System Events
2015-05-06 13:46:18.403864 |        System Events
2015-05-06 13:46:28.407716 |        System Events
2015-05-06 13:46:38.411021 |        System Events
2015-05-06 13:46:48.412657 |        System Events
2015-05-06 13:46:58.423813 |        System Events
2015-05-06 13:47:08.429314 |        System Events
2015-05-06 13:47:18.433535 |        System Events
2015-05-06 13:47:28.444708 |        System Events
2015-05-06 13:47:38.447943 |        System Events
2015-05-06 13:47:48.455081 |        System Events
2015-05-06 13:47:58.458786 |        System Events
2015-05-06 13:48:08.462554 |        System Events
2015-05-06 13:48:18.470889 |        System Events
2015-05-06 13:48:28.482073 |        System Events
2015-05-06 13:48:38.483450 |        System Events
2015-05-06 13:48:48.494644 |        System Events
2015-05-06 13:48:58.499123 |        System Events
2015-05-06 13:49:08.505486 |        System Events
2015-05-06 13:49:18.510990 |        System Events
2015-05-06 13:49:28.522181 |        System Events
2015-05-06 13:49:38.528163 |        System Events
2015-05-06 13:49:48.538210 |        System Events
2015-05-06 13:49:58.549419 |        System Events
2015-05-06 13:50:08.554215 |        System Events
2015-05-06 13:50:18.557862 |        System Events
2015-05-06 13:50:28.569054 |        System Events
2015-05-06 13:50:38.580229 |        System Events
2015-05-06 13:50:48.582705 |        System Events
2015-05-06 13:50:58.594169 |        System Events
2015-05-06 13:51:08.599454 |        System Events
2015-05-06 13:51:18.610670 |        System Events
2015-05-06 13:51:28.615328 |        System Events
2015-05-06 13:51:38.619470 |        System Events
2015-05-06 13:51:48.630562 |        System Events
2015-05-06 13:51:58.641720 |        System Events
2015-05-06 13:52:08.652819 |        System Events
2015-05-06 13:52:18.663957 |        System Events
2015-05-06 13:52:28.675087 |        System Events
2015-05-06 13:52:38.686244 |        System Events
2015-05-06 13:52:48.693030 |        System Events
2015-05-06 13:52:58.698740 |        System Events
2015-05-06 13:53:08.709896 |        System Events
2015-05-06 13:53:18.721052 |        System Events
2015-05-06 13:53:28.732131 |        System Events
2015-05-06 13:53:38.743230 |        System Events
2015-05-06 13:53:48.754343 |        System Events
2015-05-06 13:53:58.757172 |        System Events
2015-05-06 13:54:08.758750 |        System Events
2015-05-06 13:54:18.769952 |        System Events
2015-05-06 13:54:28.777664 |        System Events
2015-05-06 13:54:38.781747 |        System Events
2015-05-06 13:54:48.785405 |        System Events
2015-05-06 13:54:58.787964 |        System Events
2015-05-06 13:55:08.799079 |        System Events
2015-05-06 13:55:18.804019 |        System Events
2015-05-06 13:55:28.815234 |        System Events
2015-05-06 13:55:38.826377 |        System Events
2015-05-06 13:55:48.837508 |        System Events
2015-05-06 13:55:58.848615 |        System Events
2015-05-06 13:56:08.859889 |        System Events
2015-05-06 13:56:18.868459 |        System Events
2015-05-06 13:56:28.879661 |        System Events
2015-05-06 13:56:38.890843 |        System Events
2015-05-06 13:56:48.900779 |        System Events
2015-05-06 13:56:58.908527 |        System Events
2015-05-06 13:57:08.919715 |        System Events
2015-05-06 13:57:18.930848 |        System Events
2015-05-06 13:57:28.940177 |        System Events
2015-05-06 13:57:38.948528 |        System Events
2015-05-06 13:57:48.953561 |        System Events
2015-05-06 13:57:58.964708 |        System Events
2015-05-06 13:58:08.966864 |        System Events
2015-05-06 13:58:18.974231 |        Google Chrome
2015-05-06 13:58:28.980519 |        Google Chrome
2015-05-06 13:58:38.985467 |        Google Chrome
2015-05-06 13:58:48.986682 |        Google Chrome
2015-05-06 13:58:58.992811 |        Google Chrome
2015-05-06 13:59:08.998997 |        Google Chrome
2015-05-06 13:59:19.005182 |        Google Chrome
2015-05-06 13:59:29.011381 |        Google Chrome
2015-05-06 13:59:39.014039 |        Google Chrome
2015-05-06 13:59:49.020254 |        Google Chrome
2015-05-06 13:59:59.026394 |        Google Chrome
2015-05-06 14:00:09.031156 |        Google Chrome
2015-05-06 14:00:19.037281 |        System Events
2015-05-06 14:00:29.043368 |        System Events
2015-05-06 14:00:39.049591 |        System Events
2015-05-06 14:00:49.053210 |        System Events
2015-05-06 14:00:59.059330 |        System Events
2015-05-06 14:01:09.065499 |        System Events
2015-05-06 14:01:19.069529 |        System Events
2015-05-06 14:01:29.073294 |        System Events
2015-05-06 14:01:39.079457 |        System Events
2015-05-06 14:01:49.085625 |        System Events
2015-05-06 14:01:59.091769 |        System Events
2015-05-06 14:02:09.092826 |        System Events
2015-05-06 14:02:19.098973 |        System Events
2015-05-06 14:02:29.101157 |        System Events
2015-05-06 14:02:39.107404 |        System Events
2015-05-06 14:02:49.113491 |        System Events
2015-05-06 14:02:59.118693 |        System Events
2015-05-06 14:03:09.124853 |        System Events
2015-05-06 14:03:19.125728 |        Google Chrome
2015-05-06 14:03:29.126836 |        Google Chrome
2015-05-06 14:03:39.132931 |        Google Chrome
2015-05-06 14:03:49.135496 |        Google Chrome
2015-05-06 14:03:59.137962 |        Google Chrome
2015-05-06 14:04:09.144062 |        Google Chrome
2015-05-06 14:04:19.150230 |        Google Chrome
2015-05-06 14:04:29.156319 |        Google Chrome
2015-05-06 14:04:39.157597 |        Google Chrome
2015-05-06 14:04:49.161466 |        Google Chrome
2015-05-06 14:04:59.165859 |        Google Chrome
2015-05-06 14:05:09.166524 |        Google Chrome
2015-05-06 14:05:19.167740 |        Google Chrome
2015-05-06 14:05:29.173946 |        Google Chrome
2015-05-06 14:05:39.180086 |        Google Chrome
2015-05-06 14:05:49.191192 |        Google Chrome
2015-05-06 14:05:59.202317 |        Google Chrome
2015-05-06 14:06:09.210845 |        Google Chrome
2015-05-06 14:06:19.221348 |        Google Chrome
2015-05-06 14:06:29.226754 |        Google Chrome
2015-05-06 14:06:39.237917 |          loginwindow
2015-05-06 14:06:49.249040 |          loginwindow
2015-05-06 14:59:48.839350 |          loginwindow
2015-05-06 14:59:58.843086 |          loginwindow
2015-05-06 15:00:08.849236 |          loginwindow
2015-05-06 15:00:18.854305 |          loginwindow
2015-05-06 15:00:28.865412 |          loginwindow
2015-05-06 15:00:38.876576 |          loginwindow
2015-05-06 15:00:48.887692 |          loginwindow
2015-05-06 15:00:58.890153 |          loginwindow
2015-05-06 15:01:08.892334 |          loginwindow
2015-05-06 15:01:18.898012 |          loginwindow
2015-05-06 15:01:28.902661 |          loginwindow
2015-05-06 15:01:38.913825 |          loginwindow
2015-05-06 15:01:48.924984 |          loginwindow
2015-05-06 15:01:58.936167 |          loginwindow
2015-05-06 15:02:08.940794 |          loginwindow
2015-05-06 15:02:18.951957 |          loginwindow
2015-05-06 15:02:28.961580 |          loginwindow
2015-05-06 15:02:38.963272 |               Finder
2015-05-06 15:02:48.967235 |               Finder
2015-05-06 15:02:58.972841 |               Finder
2015-05-06 15:03:08.976825 |             TextEdit
2015-05-06 15:03:18.982959 |        Google Chrome
2015-05-06 15:03:28.986262 |             TextEdit
2015-05-06 15:03:38.986901 |             TextEdit
2015-05-06 15:03:48.990084 |        Google Chrome
2015-05-06 15:03:58.991103 |        Google Chrome
2015-05-06 15:04:08.996986 |        Google Chrome
2015-05-06 15:04:19.003242 |        Google Chrome
2015-05-06 15:04:29.009484 |        Google Chrome
2015-05-06 15:04:39.015697 |        Google Chrome
2015-05-06 15:04:49.018484 |        Google Chrome
2015-05-06 15:04:59.021178 |        Google Chrome
2015-05-06 15:05:09.027437 |        Google Chrome
2015-05-06 15:05:19.030571 |        Google Chrome
2015-05-06 15:05:29.036288 |        Google Chrome
2015-05-06 15:05:39.037880 |        Google Chrome
2015-05-06 15:05:49.041272 |   System Preferences
2015-05-06 15:05:59.047445 |   System Preferences
2015-05-06 15:06:09.048385 |               Finder
2015-05-06 15:06:19.050736 |   System Preferences
2015-05-06 15:06:29.055937 |   System Preferences
2015-05-06 15:06:39.058346 |   System Preferences
2015-05-06 15:06:49.060740 |   System Preferences
2015-05-06 15:06:59.061600 |   System Preferences
2015-05-06 15:07:09.067780 |               Finder
2015-05-06 15:07:19.069119 |               Finder
2015-05-06 15:07:29.075256 |               Finder
2015-05-06 15:07:39.076855 |   System Preferences
2015-05-06 15:07:49.078204 |   System Preferences
2015-05-06 15:07:59.079795 |               Finder
2015-05-06 15:08:09.085110 |               Finder
2015-05-06 15:08:19.086971 |        Google Chrome
2015-05-06 15:08:29.093098 |        System Events
2015-05-06 15:08:39.099258 |        System Events
2015-05-06 15:08:49.102878 |        System Events
2015-05-06 15:08:59.107887 |        Google Chrome
2015-05-06 15:09:09.109382 |        Google Chrome
2015-05-06 15:09:19.113868 |        Google Chrome
2015-05-06 15:09:29.120019 |        Google Chrome
2015-05-06 15:09:39.123161 |        Google Chrome
2015-05-06 15:09:49.129308 |        Google Chrome
2015-05-06 15:09:59.131192 |        Google Chrome
2015-05-06 15:10:09.134038 |        Google Chrome
2015-05-06 15:10:19.138249 |        Google Chrome
2015-05-06 15:10:29.144223 |        Google Chrome
2015-05-06 15:10:39.150347 |        Google Chrome
2015-05-06 15:10:49.153365 |        Google Chrome
2015-05-06 15:10:59.158147 |        Google Chrome
2015-05-06 15:11:09.164250 |        Google Chrome
2015-05-06 15:11:19.166890 |        Google Chrome
2015-05-06 15:11:29.170950 |        Google Chrome
2015-05-06 15:11:39.175283 |        Google Chrome
2015-05-06 15:11:49.179205 |        Google Chrome
2015-05-06 15:11:59.183938 |        Google Chrome
2015-05-06 15:12:09.190095 |        Google Chrome
2015-05-06 15:12:19.196175 |        Google Chrome
2015-05-06 15:12:29.198143 |        Google Chrome
2015-05-06 15:12:39.204535 |        Google Chrome
2015-05-06 15:12:49.210749 |        Google Chrome
2015-05-06 15:12:59.216308 |        Google Chrome
2015-05-06 15:13:09.222510 |        Google Chrome
2015-05-06 15:13:19.223603 |        Google Chrome
2015-05-06 15:13:29.229801 |        Google Chrome
2015-05-06 15:13:39.235362 |        Google Chrome
2015-05-06 15:13:49.236940 |        Google Chrome
2015-05-06 15:13:59.239197 |        Google Chrome
2015-05-06 15:14:09.245305 |        Google Chrome
2015-05-06 15:14:19.247620 |        Google Chrome
2015-05-06 15:14:29.253722 |        Google Chrome
2015-05-06 15:14:39.254730 |        Google Chrome
2015-05-06 15:14:49.261046 |        Google Chrome
2015-05-06 15:14:59.263653 |        Google Chrome
2015-05-06 15:15:09.269786 |        Google Chrome
2015-05-06 15:15:19.273135 |        Google Chrome
2015-05-06 15:15:29.274978 |        Google Chrome
2015-05-06 15:15:39.279461 |        Google Chrome
2015-05-06 15:15:49.281185 |        Google Chrome
2015-05-06 15:15:59.286603 |        Google Chrome
2015-05-06 15:16:09.289482 |        Google Chrome
2015-05-06 15:16:19.292049 |        Google Chrome
2015-05-06 15:16:29.296308 |        Google Chrome
2015-05-06 15:16:39.302487 |        Google Chrome
2015-05-06 15:16:49.304891 |        Google Chrome
2015-05-06 15:16:59.311039 |        Google Chrome
2015-05-06 15:17:09.317216 |        Google Chrome
2015-05-06 15:17:19.323406 |        Google Chrome
2015-05-06 15:17:29.329009 |        Google Chrome
2015-05-06 15:17:39.335169 |        Google Chrome
2015-05-06 15:17:49.336533 |        Google Chrome
2015-05-06 15:17:59.337629 |        Google Chrome
2015-05-06 15:18:09.340354 |        Google Chrome
2015-05-06 15:18:19.345951 |        Google Chrome
2015-05-06 15:18:29.350940 |        Google Chrome
2015-05-06 15:18:39.352792 |        Google Chrome
2015-05-06 15:18:49.356996 |        Google Chrome
2015-05-06 15:18:59.361072 |        Google Chrome
2015-05-06 15:19:09.366300 |        Google Chrome
2015-05-06 15:19:19.371281 |        Google Chrome
2015-05-06 15:19:29.376007 |        Google Chrome
2015-05-06 15:19:39.380756 |        Google Chrome
2015-05-06 15:19:49.385477 |        Google Chrome
2015-05-06 15:19:59.389371 |        Google Chrome
2015-05-06 15:20:09.394916 |        Google Chrome
2015-05-06 15:20:19.398414 |        Google Chrome
2015-05-06 15:20:29.404043 |        Google Chrome
2015-05-06 15:20:39.408158 |        Google Chrome
2015-05-06 15:20:49.412639 |        Google Chrome
2015-05-06 15:20:59.414877 |        Google Chrome
2015-05-06 15:21:09.416811 |        Google Chrome
2015-05-06 15:21:19.421223 |        Google Chrome
2015-05-06 15:21:29.423202 |        Google Chrome
2015-05-06 15:21:39.430799 |        Google Chrome
