1.981981981981981999e-01,5.855855855855855996e-01,1.801801801801801717e-01,6.666666666666666297e-01
7.752808988764045006e-01,7.303370786516854007e-01,2.134831460674157244e-01,8.202247191011236005e-01
8.805970149253731227e-01,8.358208955223880299e-01,1.940298507462686617e-01,9.402985074626866169e-01
8.000000000000000444e-01,7.555555555555555358e-01,8.222222222222221877e-01,9.111111111111110938e-01
6.521739130434782705e-01,5.652173913043477826e-01,6.521739130434782705e-01,8.260869565217391353e-01
