5.495495495495495986e-01,6.306306306306306286e-01,5.405405405405405705e-01,7.027027027027027417e-01
5.617977528089888040e-01,6.629213483146066954e-01,5.056179775280899014e-01,7.528089887640448952e-01
7.462686567164179552e-01,8.358208955223880299e-01,7.014925373134328623e-01,9.402985074626866169e-01
7.777777777777777901e-01,7.777777777777777901e-01,7.333333333333332815e-01,9.333333333333333481e-01
7.826086956521739468e-01,5.652173913043477826e-01,6.956521739130434590e-01,8.695652173913043237e-01
