2.072072072072072002e-01,5.765765765765765716e-01,2.162162162162162282e-01,6.486486486486486847e-01
7.528089887640448952e-01,7.191011235955055980e-01,2.696629213483145993e-01,8.089887640449437978e-01
9.104477611940298143e-01,8.358208955223880299e-01,1.940298507462686617e-01,9.552238805970149071e-01
8.222222222222221877e-01,7.333333333333332815e-01,8.222222222222221877e-01,8.888888888888888395e-01
9.130434782608695121e-01,5.652173913043477826e-01,6.086956521739130821e-01,8.260869565217391353e-01
