7.297297297297297147e-01,3.693693693693693714e-01,3.693693693693693714e-01,3.693693693693693714e-01
2.471910112359550493e-01,2.134831460674157244e-01,2.134831460674157244e-01,2.134831460674157244e-01
1.000000000000000000e+00,8.507462686567164312e-01,1.343283582089552231e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.777777777777777901e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.652173913043477826e-01,1.000000000000000000e+00,1.000000000000000000e+00
