7.297297297297297147e-01,5.855855855855855996e-01,6.936936936936937137e-01,6.576576576576577127e-01
7.977528089887639950e-01,7.415730337078652035e-01,8.539325842696628976e-01,8.314606741573034032e-01
9.850746268656715987e-01,8.507462686567164312e-01,9.552238805970149071e-01,9.552238805970149071e-01
9.555555555555556024e-01,7.777777777777777901e-01,9.111111111111110938e-01,9.333333333333333481e-01
9.565217391304348116e-01,5.652173913043477826e-01,7.826086956521739468e-01,9.130434782608695121e-01
