5.765765765765765716e-01,5.495495495495495986e-01,5.855855855855855996e-01,6.306306306306306286e-01
7.191011235955055980e-01,6.629213483146066954e-01,6.516853932584270037e-01,7.415730337078652035e-01
8.358208955223880299e-01,8.208955223880597396e-01,7.910447761194029370e-01,9.253731343283582156e-01
8.444444444444444420e-01,7.777777777777777901e-01,8.444444444444444420e-01,9.555555555555556024e-01
9.565217391304348116e-01,5.652173913043477826e-01,8.695652173913043237e-01,9.130434782608695121e-01
