timestamp, mouse move rate, click rate, mouse press time, function key rate, function key press time, letter key rate,letter key press time, enter key rate, enter key press time, tab key rate, tab key press time, space key rate,space key press time, delete key rate, delete key press time, escape key rate, escape key press time,arrow key rate, arrow key press time, total keys rate, total keys press time
1.430748258878401041e+09,4.723489063911679864e+01,1.666666666666666644e-02,2.021670341491699327e-04,6.666666666666666574e-02,8.616570631663005367e-03,2.666666666666666630e-01,1.096120913823445675e-01,6.666666666666666574e-02,8.217151959737141118e-03,3.333333333333333287e-02,8.830400307973225449e-03,1.666666666666666644e-02,4.657065868377685894e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000111e-01,1.399332801500956236e-01
1.430748318878401041e+09,7.244515514784509946e+00,1.666666666666666644e-02,5.596160888671874566e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.833333333333333037e-01,1.124112288157145118e-01,5.000000000000000278e-02,6.862052281697591030e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.673990964889526506e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000089e+00,1.560131907463073730e-01
1.430748378878401041e+09,7.633790437897057757e+01,1.333333333333333315e-01,2.391866842905680454e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.383333333333333304e+00,1.988333702087402288e-01,6.666666666666666574e-02,9.925309816996257320e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.833333333333333204e-01,6.111507813135783063e-02,1.166666666666666685e-01,1.219505469004313232e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.750000000000000000e+00,2.820688128471374734e-01
1.430748438878401041e+09,6.490606164181455995e+01,6.666666666666666574e-02,1.133286952972412196e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,8.921269575754802242e-03,3.333333333333333287e-02,8.961403369903564106e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333332871e-02,1.788267294565836635e-02
1.430748498878401041e+09,1.037746289795333254e+01,6.666666666666666574e-02,9.929776191711426649e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,1.345810214678446470e-01,1.666666666666666644e-02,2.023231983184814280e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,2.085128625233968053e-02,1.166666666666666685e-01,9.250831604003906944e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.833333333333332815e-01,1.667063713073730358e-01
1.430748558878401041e+09,2.729776313690767786e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.833333333333333592e-01,5.412463744481404299e-02,3.333333333333333287e-02,5.400129159291585171e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,2.219512065251668179e-02,8.333333333333332871e-02,1.416507164637247768e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,9.588495890299479629e-02
1.430748618878401041e+09,2.838877253751274310e+01,3.333333333333333287e-02,7.332166035970052445e-04,1.666666666666666644e-02,3.176148732503255266e-03,3.666666666666666408e-01,5.488205750783284320e-02,3.333333333333333287e-02,3.888384501139323119e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666574e-02,2.213470141092936314e-02,3.333333333333333287e-02,3.355582555135091290e-03,1.666666666666666644e-02,3.220399220784505353e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.333333333333333259e-01,9.065727392832438614e-02
1.430748678878401041e+09,6.511791815301714337e+01,1.333333333333333315e-01,2.213235696156819719e-03,1.666666666666666644e-02,2.278065681457519445e-03,1.000000000000000056e-01,1.672658522923787389e-02,1.666666666666666644e-02,1.717650890350341884e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,3.259102503458658710e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.833333333333333204e-01,2.398140430450439523e-02
1.430748738878401041e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430748798878401041e+09,8.364288691226195738e+01,1.833333333333333204e-01,2.504127422968546388e-02,5.000000000000000278e-02,8.249592781066895225e-03,3.333333333333333148e-01,5.303603013356526785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333287e-02,9.383964538574218056e-03,5.000000000000000278e-02,2.481238444646199567e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.666666666666666741e-01,9.548197189966838028e-02
1.430748858878401041e+09,7.535273165228549885e+01,1.000000000000000056e-01,1.767301559448242274e-03,3.333333333333333287e-02,4.735064506530761545e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333287e-02,4.735064506530761545e-03
1.430748918878401041e+09,7.168067842639359810e+01,3.166666666666666519e-01,1.641074021657307896e-02,1.666666666666666644e-02,2.787951628367106062e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666644e-02,2.787951628367106062e-03
1.430748978878401041e+09,1.348796847846519675e+01,1.666666666666666644e-02,2.623836199442545537e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,7.158962885538736574e-03,1.666666666666666644e-02,1.959832509358723929e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666574e-02,9.118795394897460938e-03
1.430749038878401041e+09,3.803835351490216254e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666644e-02,2.818997701009114641e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666644e-02,2.818997701009114641e-03
1.430749098878401041e+09,1.285173825842221333e+02,1.666666666666666574e-01,3.175850311915080076e-02,1.666666666666666644e-02,2.798600991566975709e-03,1.000000000000000056e-01,1.135273377100626604e-02,1.666666666666666644e-02,1.766566435496012312e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333332871e-02,3.817188342412312918e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.166666666666666741e-01,5.408978462219238281e-02
1.430749158878401041e+09,9.769476343307256627e+01,1.833333333333333204e-01,3.073494036992390974e-02,3.333333333333333287e-02,6.067967414855957378e-03,2.833333333333333259e-01,3.931496143341064314e-02,6.666666666666666574e-02,7.242000102996826519e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666644e-02,2.867396672566731829e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.549232562383015627e-02
1.430749218878401041e+09,6.978196391517326447e+01,1.166666666666666685e-01,1.782270272572835258e-03,5.000000000000000278e-02,7.672246297200520891e-03,1.666666666666666644e-02,3.071665763854980469e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666644e-02,2.705164750417073452e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333332871e-02,1.344907681147257568e-02
1.430749278878401041e+09,1.400433636742422649e+01,3.333333333333333287e-02,4.643678665161132921e-04,3.333333333333333287e-02,3.998502095540364815e-03,1.000000000000000056e-01,1.454451878865559850e-02,3.333333333333333287e-02,2.604150772094726649e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333287e-02,1.130899985631306920e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,3.245617151260375699e-02
1.430749338878401041e+09,1.554834136008813346e+02,1.666666666666666574e-01,2.557214101155599016e-03,5.000000000000000278e-02,1.035328706105550188e-02,6.333333333333333037e-01,1.015729427337646457e-01,1.666666666666666644e-02,2.190800507863362601e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.166666666666666685e-01,1.598851680755615165e-02,1.499999999999999944e-01,1.165226697921752964e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.666666666666666741e-01,1.417578140894572014e-01
1.430749398878401041e+09,6.707334113138293219e+01,2.000000000000000111e-01,3.436954816182454398e-03,3.333333333333333287e-02,5.058479309082031077e-03,4.000000000000000222e-01,7.795889774958292273e-02,6.666666666666666574e-02,1.235673824946085554e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,2.507865428924560547e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,9.788198073705037250e-02
1.430749458878401041e+09,6.727231912072649322e+01,1.000000000000000056e-01,1.188576221466064453e-03,1.666666666666666644e-02,1.186700661977132133e-03,1.499999999999999944e-01,2.224190235137939523e-02,1.666666666666666644e-02,4.588270187377929341e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666644e-02,8.650314807891846397e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,3.666718800862630440e-02
1.430749518878401041e+09,1.086836950543574432e+02,2.000000000000000111e-01,3.723959128061930194e-03,5.000000000000000278e-02,8.796783288319905136e-03,5.999999999999999778e-01,7.928752104441325055e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,3.916691541671753207e-02,8.333333333333332871e-02,8.876466751098632466e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333333703e-01,1.361276865005493220e-01
