timestamp, mouse move rate, click rate, mouse press time, function key rate, function key press time, letter key rate,letter key press time, enter key rate, enter key press time, tab key rate, tab key press time, space key rate,space key press time, delete key rate, delete key press time, escape key rate, escape key press time,arrow key rate, arrow key press time, total keys rate, total keys press time
1.430940910640321016e+09,4.784905568985963420e+00,5.000000000000000278e-02,5.900979042053223090e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430940970640321016e+09,9.770580175814289703e+01,2.833333333333333259e-01,3.703248500823974436e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666644e-02,9.322802225748698423e-04,1.666666666666666644e-02,2.653316656748453978e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333287e-02,3.585596879323323712e-03
1.430941030640321016e+09,3.925665771163647122e+01,6.666666666666666574e-02,8.407990137736002460e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430941090640321016e+09,3.546388317808699497e+01,5.000000000000000278e-02,1.254200935363769531e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430941150640321016e+09,6.604103326694493603e+01,1.333333333333333315e-01,2.725140253702799682e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430941210640321016e+09,1.000893456807073107e+02,4.166666666666666852e-01,1.615572770436604980e-02,3.333333333333333287e-02,2.811566988627116088e-03,1.666666666666666644e-02,2.125616868336995501e-03,1.666666666666666644e-02,1.846381028493245544e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666574e-02,6.783564885457356482e-03
1.430941270640321016e+09,2.720184318769505012e+02,1.499999999999999944e-01,6.967205603917439594e-02,3.333333333333333287e-02,5.307320753733316999e-03,2.000000000000000111e-01,1.944580475489298549e-02,5.000000000000000278e-02,1.667053699493408273e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666644e-02,3.236265977223714164e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,4.465992848078410155e-02
1.430941330640321016e+09,1.357943880407277959e+02,2.333333333333333370e-01,5.816066265106200825e-03,5.000000000000000278e-02,8.495283126831055381e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333287e-02,5.492719014485677488e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333332871e-02,1.398800214131673200e-02
1.430941390640321016e+09,8.010483443639957102e+01,3.166666666666666519e-01,7.589439551035563440e-03,5.000000000000000278e-02,6.234514713287353689e-03,4.166666666666666852e-01,6.521678765614827289e-02,1.666666666666666644e-02,2.545134226481119994e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.833333333333333204e-01,1.373484929402669225e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,8.773128588994344446e-02
1.430941450640321016e+09,2.629512747391384551e+02,2.500000000000000000e-01,4.743530750274658342e-02,3.333333333333333287e-02,4.868666330973307581e-03,5.166666666666667185e-01,7.693302234013875418e-02,3.333333333333333287e-02,4.622952143351236748e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.166666666666666519e-01,4.554797013600667133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,1.319726109504699707e-01
1.430941510640321016e+09,1.472291107457892565e+02,8.333333333333332871e-02,3.798214594523112008e-03,6.666666666666666574e-02,9.082663059234618447e-03,9.000000000000000222e-01,2.284903407096862682e-01,2.000000000000000111e-01,3.735207716623942242e-02,3.333333333333333287e-02,6.734816233317056887e-03,8.333333333333332871e-02,1.672881841659545898e-02,1.333333333333333315e-01,1.023969252904256139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416666666666666741e+00,3.086284081141154045e-01
